data_type,timestamp,EEG1,EEG2,EEG3,EEG4
beta_relative,1592897233252414,0.20948131338037346,0.09866097291887355,NaN,0.13449704016982583
theta_relative,1592897233253262,0.26328846431320296,0.2231579476917556,NaN,0.17679028441829697
isGood,1592897233254120,1.0,1.0,0.0,1.0
quality,1592897233254390,1.0,1.0,2.0,1.0
alpha_absolute,1592897233381246,0.3799335664052231,0.3596901270878503,0.0,0.727073587652966
beta_absolute,1592897233382765,0.3925985264255968,-0.13342909472552966,0.0,0.20054314663947012
theta_absolute,1592897233384020,0.5010638871564387,0.2055852533066148,0.0,0.3434406271314511
alpha_relative,1592897233386936,0.20486126159583662,0.31213835500442233,NaN,0.44200795053840336
beta_relative,1592897233388779,0.21092341921073782,0.10028313806472526,NaN,0.1314920935971973
theta_relative,1592897233391486,0.2707635276337405,0.21889823685261003,NaN,0.18272464242852
isGood,1592897233393002,1.0,1.0,0.0,1.0
quality,1592897233393467,1.0,1.0,2.0,1.0
alpha_absolute,1592897233469515,0.3303920810365394,0.32484510578115094,0.0,0.727073587652966
beta_absolute,1592897233470452,0.34058808775189137,-0.21153833658202476,0.0,0.19946815111294267
theta_absolute,1592897233471095,0.46285153388576944,0.0861933077012105,0.0,0.3578051869706678
alpha_relative,1592897233471662,0.20262974421017696,0.3559734799481568,NaN,0.4379233874212911
beta_relative,1592897233472576,0.20744319986294396,0.103522369008047,NaN,0.1299549130172252
theta_relative,1592897233473424,0.274892346866562,0.20547824423748284,NaN,0.18712410611522465
isGood,1592897233474329,1.0,1.0,0.0,1.0
quality,1592897233474599,1.0,1.0,2.0,1.0
alpha_absolute,1592897233602256,0.3036677465060203,0.16253677296494579,0.0,0.727073587652966
beta_absolute,1592897233605371,0.271317167700494,-0.29758939885926117,0.0,0.204350776369066
theta_absolute,1592897233606629,0.42896411533477896,-0.061921569730980425,0.0,0.3731295766961168
alpha_relative,1592897233607735,0.20750501738416777,0.339530800916771,NaN,0.42922804536020226
beta_relative,1592897233609169,0.19260964173410275,0.11769364305676779,NaN,0.12881465637507628
theta_relative,1592897233610326,0.2769012849401386,0.20249804523582826,NaN,0.18999583456440128
isGood,1592897233611422,1.0,1.0,0.0,1.0
quality,1592897233611874,1.0,1.0,2.0,1.0
alpha_absolute,1592897233647895,0.26157571479577574,-0.06691472566912023,0.0,0.727073587652966
beta_absolute,1592897233648727,0.1956850529221781,-0.3721062899937175,0.0,0.21907852852961976
theta_absolute,1592897233649439,0.4196860574945089,-0.18501967883942272,0.0,0.3991783708173058
alpha_relative,1592897233650169,0.19755122709137524,0.27656345503046686,NaN,0.4091117306268567
beta_relative,1592897233651092,0.169741904162023,0.13696298980081728,NaN,0.12701261958088395
theta_relative,1592897233651905,0.28430865077669604,0.2107122763769833,NaN,0.1922855795422199
isGood,1592897233652767,1.0,1.0,0.0,1.0
quality,1592897233653020,1.0,1.0,2.0,1.0
alpha_absolute,1592897233745960,0.22856155456433297,-0.18130457475432213,0.0,0.727073587652966
beta_absolute,1592897233747030,0.13288479862631286,-0.42140841026109604,0.0,0.2462487422656905
theta_absolute,1592897233747636,0.4331900919467556,-0.23775943235338975,0.0,0.43921614514308716
alpha_relative,1592897233748167,0.18338388205856418,0.24807154736089576,NaN,0.3818198431814809
beta_relative,1592897233748991,0.14712429885168202,0.1427161495719936,NaN,0.12619253059653848
theta_relative,1592897233749817,0.29375799780323225,0.21783221019838578,NaN,0.19678910584801285
isGood,1592897233750690,1.0,1.0,0.0,1.0
quality,1592897233750953,1.0,1.0,2.0,1.0
alpha_absolute,1592897233850854,0.22472206696566446,-0.18120351077810914,0.0,0.727073587652966
beta_absolute,1592897233851933,0.09890093991680017,-0.4443688462512215,0.0,0.2824760816777091
theta_absolute,1592897233853005,0.4507062600122474,-0.24010140205689107,0.0,0.48634204729461783
alpha_relative,1592897233853885,0.17742058395666901,0.25349194416019,NaN,0.35117757142546235
beta_relative,1592897233855029,0.13279535286462338,0.13829256338597323,NaN,0.1261622033711102
theta_relative,1592897233856477,0.2985301487674951,0.2213432441513772,NaN,0.20174149311727352
isGood,1592897233857545,1.0,1.0,0.0,1.0
quality,1592897233857829,1.0,1.0,2.0,1.0
alpha_absolute,1592897234007153,0.33110665141904677,-0.1875223009408032,0.0,0.7505309869212333
beta_absolute,1592897234008444,0.09372289814952252,-0.4517118382727956,0.0,0.32132255891576894
theta_absolute,1592897234009952,0.46007611081049454,-0.222008317857328,0.0,0.5276727677939169
alpha_relative,1592897234016768,0.2107615434450966,0.22463875306845094,NaN,0.33539817104383296
beta_relative,1592897234019127,0.1220134246692834,0.12226302658822973,NaN,0.12483956940253214
theta_relative,1592897234020223,0.2836356588549874,0.20749071289861923,NaN,0.20077168824899383
isGood,1592897234021214,1.0,1.0,0.0,1.0
quality,1592897234021657,1.0,1.0,2.0,1.0
alpha_absolute,1592897234076406,0.5522444632828649,-0.10544100993993129,0.0,0.7885237574860524
beta_absolute,1592897234077226,0.10457411880560671,-0.4487970980425136,0.0,0.36184792157569046
theta_absolute,1592897234077904,0.462299483194181,-0.12934281164681596,0.0,0.5579864250434622
alpha_relative,1592897234078649,0.302415066045991,0.18936883784372324,NaN,0.3332773762424243
beta_relative,1592897234079553,0.1078780478864074,0.08589194272177827,NaN,0.12477569503433339
theta_relative,1592897234080625,0.24584333766472205,0.17922835230059692,NaN,0.19600560972922568
isGood,1592897234081489,1.0,1.0,0.0,1.0
quality,1592897234081789,1.0,1.0,2.0,1.0
alpha_absolute,1592897234169493,0.5468039403779305,0.06653387646623436,0.0,0.7979381810752906
beta_absolute,1592897234170324,0.09408518011382205,-0.4394484790669723,0.0,0.40667511497282305
theta_absolute,1592897234170960,0.47325957743597097,0.0640361258911761,0.0,0.586979409627521
alpha_relative,1592897234171586,0.29698174799489535,0.1586645524722395,NaN,0.3229888878697905
beta_relative,1592897234172471,0.10471550677557295,0.049487732548183935,NaN,0.1311971844512213
theta_relative,1592897234173268,0.2507179315585132,0.15775464676162987,NaN,0.19871415744641305
isGood,1592897234174084,0.0,1.0,0.0,1.0
quality,1592897234174326,1.0,1.0,2.0,1.0
alpha_absolute,1592897234248772,0.543912527297853,0.06653387646623436,0.0,0.7975342859989563
beta_absolute,1592897234249659,0.08479449144983965,-0.44145008896869237,0.0,0.4531880849089258
theta_absolute,1592897234250403,0.49017035861038866,0.06942677265409976,0.0,0.6334959463909903
alpha_relative,1592897234251044,0.29204602310862726,0.15329099350600978,NaN,0.31063987426872863
beta_relative,1592897234251905,0.10146897208112618,0.04759185947053144,NaN,0.14057594143911395
theta_relative,1592897234252726,0.2580531281409657,0.15431549460324112,NaN,0.2129211789218942
isGood,1592897234253624,0.0,0.0,0.0,1.0
quality,1592897234254780,1.0,1.0,2.0,1.0
alpha_absolute,1592897234381931,0.5350821422808956,0.06653387646623436,0.0,0.7744619498621392
beta_absolute,1592897234383120,0.07920265800538447,-0.4395178469198573,0.0,0.49453962781641203
theta_absolute,1592897234385262,0.5099469006240255,0.07834799561586173,0.0,0.7103590129341018
alpha_relative,1592897234387000,0.28313177555585045,0.14698943829218128,NaN,0.28379218485844687
beta_relative,1592897234387943,0.09910809494182815,0.04583892317997144,NaN,0.1489628969102789
theta_relative,1592897234388789,0.26721040840788146,0.1510428770507045,NaN,0.2448485264271443
isGood,1592897234389612,0.0,0.0,0.0,1.0
quality,1592897234389869,1.0,1.0,2.0,1.0
alpha_absolute,1592897234465241,0.5241910102582432,0.06653387646623436,0.0,0.7410671805385998
beta_absolute,1592897234466011,0.08025238159369341,-0.43528587985616407,0.0,0.5046315745829623
theta_absolute,1592897234466760,0.5311552797735383,0.0941505232761474,0.0,0.7213496522921365
alpha_relative,1592897234467438,0.27159476649649855,0.13954747280798288,NaN,0.26378135545485437
beta_relative,1592897234468354,0.09771984476051332,0.043944266473675636,NaN,0.1530412448487852
theta_relative,1592897234469220,0.2759851195278981,0.14870946892777065,NaN,0.25207313769571105
isGood,1592897234470168,0.0,0.0,0.0,0.0
quality,1592897234470431,1.0,1.0,2.0,1.0
alpha_absolute,1592897234598114,0.5184238213165775,0.06653387646623436,0.0,0.7019324833569752
beta_absolute,1592897234599363,0.08977312089975585,-0.43042822522539115,0.0,0.518311424191263
theta_absolute,1592897234600502,0.5540711318828329,0.11611755014286738,0.0,0.7355317486335757
alpha_relative,1592897234601465,0.2606418644948231,0.13127785641603573,NaN,0.23973848195162467
beta_relative,1592897234602544,0.09713896532410203,0.041805110431074585,NaN,0.157078480634249
theta_relative,1592897234603595,0.28293813351826136,0.14715504313714703,NaN,0.25902221702995115
isGood,1592897234604653,0.0,0.0,0.0,0.0
quality,1592897234605061,1.0,1.0,2.0,1.0
alpha_absolute,1592897234701635,0.5163727369904286,0.06653387646623436,0.0,0.6780406596841184
beta_absolute,1592897234702619,0.10554396736003727,-0.4267682317356308,0.0,0.5362605961014943
theta_absolute,1592897234703234,0.5785401035318697,0.142526135418128,0.0,0.7538678359824698
alpha_relative,1592897234703821,0.25118520963009283,0.12244667909425018,NaN,0.221281296998208
beta_relative,1592897234704631,0.09753607926279619,0.03932284241023294,NaN,0.15964842732647494
theta_relative,1592897234705435,0.28984207493770403,0.1458610279688352,NaN,0.26349470029105154
isGood,1592897234706342,0.0,0.0,0.0,0.0
quality,1592897234706630,1.0,1.0,2.0,1.0
alpha_absolute,1592897234785781,0.5155868428049944,0.06653387646623436,0.0,0.6722757619111227
beta_absolute,1592897234787197,0.12366342742837089,-0.4261934932908784,0.0,0.5581801305966292
theta_absolute,1592897234788356,0.6054960082528851,0.17497631648154408,0.0,0.7772641140840566
alpha_relative,1592897234789323,0.24259755726988522,0.11303440746418836,NaN,0.20966508081051272
beta_relative,1592897234790428,0.09839272945303831,0.036348232077339435,NaN,0.16122429054141846
theta_relative,1592897234791465,0.2983977808825808,0.1450952189082524,NaN,0.26700196527489334
isGood,1592897234792539,0.0,0.0,0.0,0.0
quality,1592897234792970,1.0,1.0,2.0,1.0
alpha_absolute,1592897234892832,0.5131110429846074,0.06653387646623436,0.0,0.6715554198707867
beta_absolute,1592897234893714,0.14411827369484054,-0.42832412329868474,0.0,0.5836573480013951
theta_absolute,1592897234894309,0.6339268516723641,0.21573424671965924,0.0,0.80554311381995
alpha_relative,1592897234894866,0.2320682690447541,0.10310235555623233,NaN,0.1995147168504366
beta_relative,1592897234895732,0.09922543091973193,0.03299214769944272,NaN,0.16295844217096922
theta_relative,1592897234896722,0.30650077121919167,0.14536804769903316,NaN,0.2716205536542254
isGood,1592897234898861,0.0,0.0,0.0,0.0
quality,1592897234899528,1.0,1.0,2.0,1.0
alpha_absolute,1592897235010169,0.5079506333544153,0.06653387646623436,0.0,0.6715554198707867
beta_absolute,1592897235011616,0.17154712985962858,-0.4284652984637738,0.0,0.6134491836534673
theta_absolute,1592897235012799,0.6612878522061324,0.2650716180151729,0.0,0.8382353730804128
alpha_relative,1592897235015562,0.2183588787298473,0.09276760896233126,NaN,0.18882352473668856
beta_relative,1592897235017608,0.10063924083597917,0.029675441441904545,NaN,0.16517711030066706
theta_relative,1592897235018972,0.3108193689678845,0.14653254905016977,NaN,0.27716351056159183
isGood,1592897235020283,0.0,0.0,0.0,0.0
quality,1592897235020764,1.0,1.0,2.0,1.0
alpha_absolute,1592897235075213,0.49549629954787255,0.06653387646623436,0.0,0.6715554198707867
beta_absolute,1592897235075987,0.21051026861695396,-0.41789915486246676,0.0,0.6474024693607142
theta_absolute,1592897235076751,0.6788887226197095,0.32104497300413665,0.0,0.872588808227921
alpha_relative,1592897235077206,0.2042889545021297,0.08225268753885398,NaN,0.17870274856840834
beta_relative,1592897235077888,0.10598852661143832,0.026959824809652352,NaN,0.16903563981342434
theta_relative,1592897235078451,0.3116286002124662,0.1477954940504361,NaN,0.2838994954256099
isGood,1592897235079058,0.0,0.0,0.0,0.0
quality,1592897235079220,1.0,1.0,2.0,1.0
alpha_absolute,1592897235217929,0.48681478886116114,0.06653387646623436,0.0,0.6715554198707867
beta_absolute,1592897235220294,0.2577894872234298,-0.3895190386605576,0.0,0.6823142862392021
theta_absolute,1592897235221547,0.6726612009919622,0.3836808616338047,0.0,0.9038429899119955
alpha_relative,1592897235222381,0.19979460717065065,0.07123861515666458,NaN,0.17153201157281758
beta_relative,1592897235223429,0.11791212330162619,0.024926571801892432,NaN,0.17583448227155127
theta_relative,1592897235224476,0.30649978468224576,0.147864001044068,NaN,0.29284158628208273
isGood,1592897235225488,0.0,0.0,0.0,0.0
quality,1592897235225853,1.0,1.0,2.0,1.0
alpha_absolute,1592897235280913,0.48681478886116114,0.05855359659660829,0.0,0.6715554198707867
beta_absolute,1592897235281775,0.2577894872234298,-0.34604429702483075,0.0,0.7141032535662517
theta_absolute,1592897235282429,0.6726612009919622,0.4575780042110525,0.0,0.9298312465292783
alpha_relative,1592897235283056,0.19979460717065065,0.05834300141639127,NaN,0.16675538998103434
beta_relative,1592897235283896,0.11791212330162619,0.02298216158112742,NaN,0.18391947309738052
theta_relative,1592897235284697,0.30649978468224576,0.14622215324245333,NaN,0.302242621214676
isGood,1592897235285549,0.0,0.0,0.0,0.0
quality,1592897235285791,1.0,1.0,2.0,1.0
alpha_absolute,1592897235417546,0.48681478886116114,0.05855359659660829,0.0,0.6715554198707867
beta_absolute,1592897235420635,0.2577894872234298,-0.34604429702483075,0.0,0.7420791236580567
theta_absolute,1592897235421758,0.6726612009919622,0.4575780042110525,0.0,0.9531076556317726
alpha_relative,1592897235422851,0.19979460717065065,0.05834300141639127,NaN,0.16488558894543803
beta_relative,1592897235424071,0.11791212330162619,0.02298216158112742,NaN,0.1939574222621275
theta_relative,1592897235425290,0.30649978468224576,0.14622215324245333,NaN,0.31530796062717836
isGood,1592897235426969,0.0,0.0,0.0,0.0
quality,1592897235427543,1.0,1.0,2.0,1.0
alpha_absolute,1592897235480955,0.48681478886116114,0.05855359659660829,0.0,0.6705216011079489
beta_absolute,1592897235481800,0.2577894872234298,-0.34604429702483075,0.0,0.7692967437161333
theta_absolute,1592897235482445,0.6726612009919622,0.4575780042110525,0.0,0.9842643561856956
alpha_relative,1592897235483005,0.19979460717065065,0.05834300141639127,NaN,0.1646159284778143
beta_relative,1592897235483878,0.11791212330162619,0.02298216158112742,NaN,0.20665551439580673
theta_relative,1592897235484715,0.30649978468224576,0.14622215324245333,NaN,0.3390116407420403
isGood,1592897235485577,0.0,0.0,0.0,0.0
quality,1592897235485823,1.0,1.0,4.0,1.0
alpha_absolute,1592897235577203,0.48681478886116114,0.05855359659660829,0.0,0.6705216011079489
beta_absolute,1592897235578114,0.2577894872234298,-0.34604429702483075,0.0,0.7692967437161333
theta_absolute,1592897235578798,0.6726612009919622,0.4575780042110525,0.0,0.9842643561856956
alpha_relative,1592897235579436,0.19979460717065065,0.05834300141639127,NaN,0.1646159284778143
beta_relative,1592897235580384,0.11791212330162619,0.02298216158112742,NaN,0.20665551439580673
theta_relative,1592897235581300,0.30649978468224576,0.14622215324245333,NaN,0.3390116407420403
isGood,1592897235582246,0.0,0.0,0.0,0.0
quality,1592897235582509,1.0,1.0,4.0,1.0
alpha_absolute,1592897235726962,0.48681478886116114,0.05855359659660829,0.0,0.6705216011079489
beta_absolute,1592897235727969,0.2577894872234298,-0.34604429702483075,0.0,0.7692967437161333
theta_absolute,1592897235728603,0.6726612009919622,0.4575780042110525,0.0,0.9842643561856956
alpha_relative,1592897235729247,0.19979460717065065,0.05834300141639127,NaN,0.1646159284778143
beta_relative,1592897235730140,0.11791212330162619,0.02298216158112742,NaN,0.20665551439580673
theta_relative,1592897235731050,0.30649978468224576,0.14622215324245333,NaN,0.3390116407420403
isGood,1592897235731941,0.0,0.0,0.0,0.0
quality,1592897235732272,1.0,1.0,4.0,1.0
alpha_absolute,1592897235802752,0.48681478886116114,0.05855359659660829,0.0,0.6705216011079489
beta_absolute,1592897235803582,0.2577894872234298,-0.34604429702483075,0.0,0.7692967437161333
theta_absolute,1592897235804208,0.6726612009919622,0.4575780042110525,0.0,0.9842643561856956
alpha_relative,1592897235804760,0.19979460717065065,0.05834300141639127,NaN,0.1646159284778143
beta_relative,1592897235805609,0.11791212330162619,0.02298216158112742,NaN,0.20665551439580673
theta_relative,1592897235807086,0.30649978468224576,0.14622215324245333,NaN,0.3390116407420403
isGood,1592897235807955,0.0,0.0,0.0,0.0
quality,1592897235808196,1.0,1.0,4.0,1.0
alpha_absolute,1592897235904127,0.48681478886116114,0.05855359659660829,0.0,0.6705216011079489
beta_absolute,1592897235905830,0.2577894872234298,-0.34604429702483075,0.0,0.7692967437161333
theta_absolute,1592897235909170,0.6726612009919622,0.4575780042110525,0.0,0.9842643561856956
alpha_relative,1592897235910235,0.19979460717065065,0.05834300141639127,NaN,0.1646159284778143
beta_relative,1592897235911635,0.11791212330162619,0.02298216158112742,NaN,0.20665551439580673
theta_relative,1592897235912859,0.30649978468224576,0.14622215324245333,NaN,0.3390116407420403
